pop,dos,id,rblock,blocked,p,q
8,0,64,73.0,0,49,40
8,0,65,24.1,0,49,38
8,0,66,70.0,0,49,-130
8,0,67,10.7,0,49,-99
8,0,68,52.3,0,49,-118
8,0,69,28.7,0,49,-114
8,0,70,97.0,0,49,-207
8,0,71,56.3,0,49,-136
8,0,72,86.0,0,49,-118
8,0,73,41.4,0,49,-126
8,0,74,93.6,0,49,-95
8,0,75,55.1,0,49,-129
8,0,76,83.8,0,49,-145
8,0,77,17.2,0,49,-113
8,0,78,50.9,0,49,-105
8,0,79,38.4,0,49,-142
8,0,80,56.3,0,49,-143
8,0,81,49.7,0,49,-150
8,0,82,47.4,0,49,-161
8,0,83,10.7,0,49,-158
8,0,84,61.5,0,49,-126
8,0,85,17.7,0,49,-139
8,0,86,48.8,0,49,-164
8,0,87,55.8,0,49,-139
8,0,88,70.2,0,49,-103
8,0,89,62.7,0,49,-115
8,0,90,51.4,0,49,-107
8,0,91,99.7,0,49,-96
8,0,92,0.4,0,49,-126
8,0,93,48.7,0,49,-116
8,0,94,19.9,0,49,-111
8,0,95,79.2,0,49,-106
8,0,96,71.0,0,49,-116
8,0,97,53.8,0,49,-164
8,0,98,70.0,0,49,-174
8,0,99,68.3,0,49,-122
8,0,100,24.9,0,49,-120
8,0,101,42.7,0,65,40
8,0,102,43.7,0,65,36
8,0,103,10.3,0,65,36
8,0,104,70.4,0,65,37
8,0,105,71.2,0,65,39
8,0,106,30.3,0,65,40
8,0,107,7.0,0,65,41
8,0,108,92.6,0,65,37
8,0,109,72.9,0,65,35
8,0,110,80.1,0,65,36
8,0,111,14.6,0,65,43
8,0,112,83.8,0,65,34
8,0,113,76.4,0,65,36
8,0,114,63.7,0,65,39
8,0,115,96.0,0,65,37
8,0,116,42.5,0,65,35
8,0,117,5.1,0,65,34
8,0,118,23.9,0,65,45
8,0,119,79.6,0,65,39
8,0,120,92.1,0,65,39
8,0,121,8.4,0,65,40
8,0,122,73.4,0,65,36
8,0,123,75.5,0,65,35
8,0,124,68.5,0,65,36
8,0,125,74.2,0,65,32
8,0,126,84.9,0,65,39
8,0,127,97.3,0,65,40
8,0,128,27.1,0,65,34
8,0,129,73.4,0,65,41
8,0,130,26.8,0,65,36
8,0,131,41.5,0,65,38
8,0,132,18.4,0,65,36
8,0,133,85.8,0,65,41
8,0,134,92.4,0,65,42
8,0,135,72.5,0,65,36
8,0,136,83.2,0,65,34
8,0,137,58.2,0,65,40
8,0,138,72.8,0,65,41
8,0,139,65.5,0,65,31
8,0,140,16.9,0,65,35
8,0,141,43.1,0,65,37
8,0,142,25.1,0,65,36
8,0,143,55.2,0,65,36
8,0,144,52.7,0,65,36
8,0,145,70.1,0,65,33
8,0,146,83.7,0,65,34
8,0,147,40.9,0,65,38
8,0,148,14.3,0,65,40
8,0,149,98.2,0,65,34
8,0,150,66.1,0,65,40
8,0,151,99.1,0,65,36
8,0,152,87.4,0,65,41
8,0,153,0.5,0,65,36
8,0,154,23.0,0,65,40
8,0,155,52.3,0,65,40
8,0,156,60.3,0,65,35
8,0,157,29.2,0,65,39
8,0,158,82.2,0,65,36
8,0,159,44.2,0,65,40
8,0,160,84.3,0,65,44
8,0,161,14.2,0,65,35
8,0,162,37.3,0,65,37
8,0,163,71.9,0,65,36
8,0,164,2.2,0,65,41
8,0,165,41.4,0,65,38
8,0,166,29.2,0,65,35
8,0,167,24.6,0,65,34
8,0,168,96.9,0,65,40
8,0,169,63.9,0,65,41
8,0,170,73.7,0,65,40
8,0,171,79.1,0,65,37
8,0,172,8.5,0,65,40
8,0,173,94.3,0,65,37
8,0,174,81.3,0,65,30
8,0,175,1.7,0,65,36
8,0,176,71.0,0,65,38
8,0,177,28.9,0,65,36
8,0,178,22.4,0,65,36
8,0,179,6.6,0,65,36
8,0,180,17.7,0,65,40
8,0,181,53.2,0,65,40
8,0,182,86.0,0,65,39
8,0,183,21.8,0,65,35
8,0,184,5.9,0,65,36
8,0,185,79.4,0,65,41
8,0,186,83.3,0,65,34
8,0,187,10.4,0,65,37
8,0,188,11.3,0,65,38
8,0,189,65.6,0,65,41
8,0,190,44.1,0,65,36
8,0,191,99.5,0,65,-107
8,0,192,40.4,0,65,-138
8,0,193,65.9,0,65,-91
8,0,194,59.0,0,65,-125
8,0,195,65.3,0,65,-124
8,0,196,13.0,0,65,-123
8,0,197,63.2,0,65,-186
8,0,198,14.2,0,65,-165
8,0,199,24.9,0,65,-166
8,0,200,63.7,0,65,-150
8,0,201,33.0,0,49,0
8,0,202,71.6,0,65,0
8,0,203,85.1,0,51,0
8,1,1,97.5,0,51,38
8,1,2,59.2,0,51,42
8,1,3,96.7,0,51,39
8,1,4,28.1,0,51,38
8,1,5,7.0,0,51,42
8,1,6,31.3,0,51,38
8,1,7,29.5,0,51,42
8,1,8,12.1,0,51,42
8,1,9,20.9,0,51,42
8,1,10,57.4,0,51,39
8,1,11,24.2,0,51,40
8,1,12,66.6,0,51,40
8,1,13,60.0,0,51,43
8,1,14,50.9,0,51,41
8,1,15,21.8,0,51,41
8,1,16,17.8,0,51,37
8,1,17,45.3,0,51,40
8,1,18,22.9,0,51,40
8,1,19,45.1,0,51,41
8,1,20,96.4,0,51,41
8,1,21,38.2,0,51,41
8,1,22,75.1,0,51,37
8,1,23,98.7,0,51,39
8,1,24,96.6,0,51,37
8,1,25,12.3,0,51,42
8,1,26,37.9,0,51,39
8,1,27,25.2,0,51,40
8,1,28,4.3,0,51,39
8,1,29,6.6,0,51,40
8,1,30,1.3,0,51,38
8,1,31,68.1,0,51,41
8,1,32,44.6,0,51,40
8,1,33,10.6,0,51,40
8,1,34,91.3,0,51,35
8,1,35,91.3,0,51,35
8,1,36,98.3,0,51,42
8,1,37,31.0,0,51,37
8,1,38,39.2,0,51,37
8,1,39,5.5,0,51,38
8,1,40,37.6,0,51,40
8,1,41,89.9,0,51,42
8,1,42,96.1,0,51,42
8,1,43,50.9,0,51,41
8,1,44,30.9,0,51,38
8,1,45,4.8,0,51,35
8,1,46,40.6,0,51,40
8,1,47,86.9,0,51,43
8,1,48,67.1,0,51,37
8,1,49,0.1,1,51,41
8,1,50,31.4,0,51,40
8,1,51,38.0,0,51,37
8,1,52,48.2,0,51,38
8,1,53,0.5,1,51,40
8,1,54,53.7,0,51,43
8,1,55,46.9,0,51,38
8,1,56,1.8,0,51,40
8,1,57,55.6,0,51,41
8,1,58,9.9,0,51,38
8,1,59,83.6,0,51,42
8,1,60,62.6,0,51,42
8,1,61,46.5,0,51,42
8,1,62,3.8,0,51,38
8,1,63,61.6,0,51,42
8,1,64,73.0,0,51,40
8,1,65,24.1,0,51,35
8,1,66,70.0,0,51,-130
8,1,67,10.7,0,51,-121
8,1,68,52.3,0,51,-118
8,1,69,28.7,0,51,-114
8,1,70,97.0,0,51,-207
8,1,71,56.3,0,51,-136
8,1,72,86.0,0,51,-118
8,1,73,41.4,0,51,-99
8,1,74,93.6,0,51,-101
8,1,75,55.1,0,51,-129
8,1,76,83.8,0,51,-145
8,1,77,17.2,0,51,-113
8,1,78,50.9,0,51,-105
8,1,79,38.4,0,51,-142
8,1,80,56.3,0,51,-143
8,1,81,49.7,0,51,-150
8,1,82,47.4,0,51,-161
8,1,83,10.7,0,51,-158
8,1,84,61.5,0,51,-126
8,1,85,17.7,0,51,-139
8,1,86,48.8,0,51,-164
8,1,87,55.8,0,51,-139
8,1,88,70.2,0,51,-103
8,1,89,62.7,0,51,-115
8,1,90,51.4,0,51,-156
8,1,91,99.7,0,51,-96
8,1,92,0.4,1,51,-126
8,1,93,48.7,0,51,-116
8,1,94,19.9,0,51,-111
8,1,95,79.2,0,51,-106
8,1,96,71.0,0,51,-116
8,1,97,53.8,0,51,-164
8,1,98,70.0,0,51,-174
8,1,99,68.3,0,51,-122
8,1,100,24.9,0,51,-120
8,1,101,42.7,0,64,40
8,1,102,43.7,0,64,36
8,1,103,10.3,0,64,36
8,1,104,70.4,0,64,37
8,1,105,71.2,0,64,39
8,1,106,30.3,0,64,40
8,1,107,7.0,0,64,41
8,1,108,92.6,0,64,40
8,1,109,72.9,0,64,35
8,1,110,80.1,0,64,36
8,1,111,14.6,0,64,43
8,1,112,83.8,0,64,34
8,1,113,76.4,0,64,36
8,1,114,63.7,0,64,39
8,1,115,96.0,0,64,37
8,1,116,42.5,0,64,35
8,1,117,5.1,0,64,34
8,1,118,23.9,0,64,45
8,1,119,79.6,0,64,39
8,1,120,92.1,0,64,39
8,1,121,8.4,0,64,40
8,1,122,73.4,0,64,36
8,1,123,75.5,0,64,37
8,1,124,68.5,0,64,36
8,1,125,74.2,0,64,32
8,1,126,84.9,0,64,39
8,1,127,97.3,0,64,40
8,1,128,27.1,0,64,34
8,1,129,73.4,0,64,41
8,1,130,26.8,0,64,36
8,1,131,41.5,0,64,38
8,1,132,18.4,0,64,36
8,1,133,85.8,0,64,41
8,1,134,92.4,0,64,42
8,1,135,72.5,0,64,36
8,1,136,83.2,0,64,34
8,1,137,58.2,0,64,40
8,1,138,72.8,0,64,41
8,1,139,65.5,0,64,34
8,1,140,16.9,0,64,35
8,1,141,43.1,0,64,37
8,1,142,25.1,0,64,36
8,1,143,55.2,0,64,36
8,1,144,52.7,0,64,36
8,1,145,70.1,0,64,33
8,1,146,83.7,0,64,36
8,1,147,40.9,0,64,38
8,1,148,14.3,0,64,40
8,1,149,98.2,0,64,38
8,1,150,66.1,0,64,40
8,1,151,99.1,0,64,36
8,1,152,87.4,0,64,41
8,1,153,0.5,1,64,36
8,1,154,23.0,0,64,40
8,1,155,52.3,0,64,40
8,1,156,60.3,0,64,35
8,1,157,29.2,0,64,39
8,1,158,82.2,0,64,36
8,1,159,44.2,0,64,40
8,1,160,84.3,0,64,44
8,1,161,14.2,0,64,35
8,1,162,37.3,0,64,37
8,1,163,71.9,0,64,36
8,1,164,2.2,0,64,41
8,1,165,41.4,0,64,38
8,1,166,29.2,0,64,35
8,1,167,24.6,0,64,34
8,1,168,96.9,0,64,40
8,1,169,63.9,0,64,43
8,1,170,73.7,0,64,40
8,1,171,79.1,0,64,37
8,1,172,8.5,0,64,42
8,1,173,94.3,0,64,37
8,1,174,81.3,0,64,30
8,1,175,1.7,0,64,36
8,1,176,71.0,0,64,38
8,1,177,28.9,0,64,36
8,1,178,22.4,0,64,36
8,1,179,6.6,0,64,38
8,1,180,17.7,0,64,40
8,1,181,53.2,0,64,40
8,1,182,86.0,0,64,39
8,1,183,21.8,0,64,35
8,1,184,5.9,0,64,36
8,1,185,79.4,0,64,41
8,1,186,83.3,0,64,34
8,1,187,10.4,0,64,37
8,1,188,11.3,0,64,38
8,1,189,65.6,0,64,41
8,1,190,44.1,0,64,36
8,1,191,99.5,0,64,-107
8,1,192,40.4,0,64,-138
8,1,193,65.9,0,64,-91
8,1,194,59.0,0,64,-125
8,1,195,65.3,0,64,-124
8,1,196,13.0,0,64,-123
8,1,197,63.2,0,64,-186
8,1,198,14.2,0,64,-124
8,1,199,24.9,0,64,-166
8,1,200,63.7,0,64,-150
8,1,201,33.0,0,51,0
8,1,202,71.6,0,64,0
8,1,203,85.1,0,53,0
8,5,1,97.5,0,43,38
8,5,2,59.2,0,43,42
8,5,3,96.7,0,43,39
8,5,4,28.1,0,43,39
8,5,5,7.0,0,43,42
8,5,6,31.3,0,43,38
8,5,7,29.5,0,43,42
8,5,8,12.1,0,43,42
8,5,9,20.9,0,43,42
8,5,10,57.4,0,43,39
8,5,11,24.2,0,43,40
8,5,12,66.6,0,43,40
8,5,13,60.0,0,43,44
8,5,14,50.9,0,43,41
8,5,15,21.8,0,43,41
8,5,16,17.8,0,43,37
8,5,17,45.3,0,43,40
8,5,18,22.9,0,43,42
8,5,19,45.1,0,43,41
8,5,20,96.4,0,43,41
8,5,21,38.2,0,43,41
8,5,22,75.1,0,43,37
8,5,23,98.7,0,43,39
8,5,24,96.6,0,43,37
8,5,25,12.3,0,43,42
8,5,26,37.9,0,43,39
8,5,27,25.2,0,43,40
8,5,28,4.3,1,43,42
8,5,29,6.6,0,43,40
8,5,30,1.3,1,43,38
8,5,31,68.1,0,43,41
8,5,32,44.6,0,43,40
8,5,33,10.6,0,43,42
8,5,34,91.3,0,43,35
8,5,35,91.3,0,43,35
8,5,36,98.3,0,43,42
8,5,37,31.0,0,43,37
8,5,38,39.2,0,43,39
8,5,39,5.5,0,43,42
8,5,40,37.6,0,43,40
8,5,41,89.9,0,43,42
8,5,42,96.1,0,43,44
8,5,43,50.9,0,43,41
8,5,44,30.9,0,43,39
8,5,45,4.8,1,43,35
8,5,46,40.6,0,43,40
8,5,47,86.9,0,43,43
8,5,48,67.1,0,43,37
8,5,49,0.1,1,43,41
8,5,50,31.4,0,43,40
8,5,51,38.0,0,43,37
8,5,52,48.2,0,43,40
8,5,53,0.5,1,43,40
8,5,54,53.7,0,43,43
8,5,55,46.9,0,43,38
8,5,56,1.8,1,43,40
8,5,57,55.6,0,43,41
8,5,58,9.9,0,43,38
8,5,59,83.6,0,43,42
8,5,60,62.6,0,43,45
8,5,61,46.5,0,43,42
8,5,62,3.8,1,43,38
8,5,63,61.6,0,43,42
8,5,64,73.0,0,43,40
8,5,65,24.1,0,43,38
8,5,66,70.0,0,43,-116
8,5,67,10.7,0,43,-110
8,5,68,52.3,0,43,-97
8,5,69,28.7,0,43,-114
8,5,70,97.0,0,43,-207
8,5,71,56.3,0,43,-92
8,5,72,86.0,0,43,-118
8,5,73,41.4,0,43,-126
8,5,74,93.6,0,43,-95
8,5,75,55.1,0,43,-129
8,5,76,83.8,0,43,-145
8,5,77,17.2,0,43,-113
8,5,78,50.9,0,43,-105
8,5,79,38.4,0,43,-101
8,5,80,56.3,0,43,-120
8,5,81,49.7,0,43,-150
8,5,82,47.4,0,43,-161
8,5,83,10.7,0,43,-158
8,5,84,61.5,0,43,-126
8,5,85,17.7,0,43,-85
8,5,86,48.8,0,43,-164
8,5,87,55.8,0,43,-121
8,5,88,70.2,0,43,-103
8,5,89,62.7,0,43,-115
8,5,90,51.4,0,43,-133
8,5,91,99.7,0,43,-96
8,5,92,0.4,1,43,-126
8,5,93,48.7,0,43,-116
8,5,94,19.9,0,43,-111
8,5,95,79.2,0,43,-106
8,5,96,71.0,0,43,-96
8,5,97,53.8,0,43,-164
8,5,98,70.0,0,43,-174
8,5,99,68.3,0,43,-122
8,5,100,24.9,0,43,-120
8,5,101,42.7,0,61,40
8,5,102,43.7,0,61,38
8,5,103,10.3,0,61,37
8,5,104,70.4,0,61,39
8,5,105,71.2,0,61,39
8,5,106,30.3,0,61,41
8,5,107,7.0,0,61,41
8,5,108,92.6,0,61,40
8,5,109,72.9,0,61,35
8,5,110,80.1,0,61,36
8,5,111,14.6,0,61,43
8,5,112,83.8,0,61,34
8,5,113,76.4,0,61,36
8,5,114,63.7,0,61,39
8,5,115,96.0,0,61,37
8,5,116,42.5,0,61,35
8,5,117,5.1,0,61,36
8,5,118,23.9,0,61,45
8,5,119,79.6,0,61,39
8,5,120,92.1,0,61,39
8,5,121,8.4,0,61,40
8,5,122,73.4,0,61,36
8,5,123,75.5,0,61,37
8,5,124,68.5,0,61,36
8,5,125,74.2,0,61,34
8,5,126,84.9,0,61,39
8,5,127,97.3,0,61,40
8,5,128,27.1,0,61,34
8,5,129,73.4,0,61,41
8,5,130,26.8,0,61,36
8,5,131,41.5,0,61,38
8,5,132,18.4,0,61,36
8,5,133,85.8,0,61,44
8,5,134,92.4,0,61,42
8,5,135,72.5,0,61,36
8,5,136,83.2,0,61,34
8,5,137,58.2,0,61,40
8,5,138,72.8,0,61,41
8,5,139,65.5,0,61,34
8,5,140,16.9,0,61,35
8,5,141,43.1,0,61,37
8,5,142,25.1,0,61,38
8,5,143,55.2,0,61,36
8,5,144,52.7,0,61,36
8,5,145,70.1,0,61,35
8,5,146,83.7,0,61,36
8,5,147,40.9,0,61,38
8,5,148,14.3,0,61,40
8,5,149,98.2,0,61,38
8,5,150,66.1,0,61,40
8,5,151,99.1,0,61,36
8,5,152,87.4,0,61,41
8,5,153,0.5,1,61,36
8,5,154,23.0,0,61,40
8,5,155,52.3,0,61,40
8,5,156,60.3,0,61,39
8,5,157,29.2,0,61,39
8,5,158,82.2,0,61,41
8,5,159,44.2,0,61,40
8,5,160,84.3,0,61,44
8,5,161,14.2,0,61,37
8,5,162,37.3,0,61,37
8,5,163,71.9,0,61,38
8,5,164,2.2,1,61,41
8,5,165,41.4,0,61,38
8,5,166,29.2,0,61,37
8,5,167,24.6,0,61,34
8,5,168,96.9,0,61,40
8,5,169,63.9,0,61,43
8,5,170,73.7,0,61,40
8,5,171,79.1,0,61,40
8,5,172,8.5,0,61,42
8,5,173,94.3,0,61,37
8,5,174,81.3,0,61,34
8,5,175,1.7,1,61,36
8,5,176,71.0,0,61,38
8,5,177,28.9,0,61,36
8,5,178,22.4,0,61,36
8,5,179,6.6,0,61,38
8,5,180,17.7,0,61,40
8,5,181,53.2,0,61,40
8,5,182,86.0,0,61,39
8,5,183,21.8,0,61,39
8,5,184,5.9,0,61,40
8,5,185,79.4,0,61,41
8,5,186,83.3,0,61,34
8,5,187,10.4,0,61,37
8,5,188,11.3,0,61,38
8,5,189,65.6,0,61,41
8,5,190,44.1,0,61,36
8,5,191,99.5,0,61,-107
8,5,192,40.4,0,61,-94
8,5,193,65.9,0,61,-91
8,5,194,59.0,0,61,-125
8,5,195,65.3,0,61,-124
8,5,196,13.0,0,61,-123
8,5,197,63.2,0,61,-186
8,5,198,14.2,0,61,-145
8,5,199,24.9,0,61,-101
8,5,200,63.7,0,61,-150
8,5,201,33.0,0,43,0
8,5,202,71.6,0,61,0
8,5,203,85.1,0,45,0
8,10,1,97.5,0,41,38
8,10,2,59.2,0,41,42
8,10,3,96.7,0,41,39
8,10,4,28.1,0,41,39
8,10,5,7.0,1,41,42
8,10,6,31.3,0,41,38
8,10,7,29.5,0,41,42
8,10,8,12.1,0,41,42
8,10,9,20.9,0,41,42
8,10,10,57.4,0,41,39
8,10,11,24.2,0,41,41
8,10,12,66.6,0,41,40
8,10,13,60.0,0,41,44
8,10,14,50.9,0,41,41
8,10,15,21.8,0,41,41
8,10,16,17.8,0,41,37
8,10,17,45.3,0,41,40
8,10,18,22.9,0,41,42
8,10,19,45.1,0,41,41
8,10,20,96.4,0,41,41
8,10,21,38.2,0,41,41
8,10,22,75.1,0,41,37
8,10,23,98.7,0,41,39
8,10,24,96.6,0,41,37
8,10,25,12.3,0,41,42
8,10,26,37.9,0,41,39
8,10,27,25.2,0,41,40
8,10,28,4.3,1,41,42
8,10,29,6.6,1,41,40
8,10,30,1.3,1,41,38
8,10,31,68.1,0,41,41
8,10,32,44.6,0,41,40
8,10,33,10.6,0,41,42
8,10,34,91.3,0,41,35
8,10,35,91.3,0,41,36
8,10,36,98.3,0,41,42
8,10,37,31.0,0,41,37
8,10,38,39.2,0,41,39
8,10,39,5.5,1,41,42
8,10,40,37.6,0,41,40
8,10,41,89.9,0,41,42
8,10,42,96.1,0,41,44
8,10,43,50.9,0,41,41
8,10,44,30.9,0,41,39
8,10,45,4.8,1,41,35
8,10,46,40.6,0,41,40
8,10,47,86.9,0,41,43
8,10,48,67.1,0,41,37
8,10,49,0.1,1,41,41
8,10,50,31.4,0,41,41
8,10,51,38.0,0,41,37
8,10,52,48.2,0,41,40
8,10,53,0.5,1,41,41
8,10,54,53.7,0,41,43
8,10,55,46.9,0,41,39
8,10,56,1.8,1,41,40
8,10,57,55.6,0,41,42
8,10,58,9.9,1,41,38
8,10,59,83.6,0,41,42
8,10,60,62.6,0,41,45
8,10,61,46.5,0,41,42
8,10,62,3.8,1,41,38
8,10,63,61.6,0,41,42
8,10,64,73.0,0,41,40
8,10,65,24.1,0,41,38
8,10,66,70.0,0,41,-116
8,10,67,10.7,0,41,-110
8,10,68,52.3,0,41,-91
8,10,69,28.7,0,41,-87
8,10,70,97.0,0,41,-207
8,10,71,56.3,0,41,-102
8,10,72,86.0,0,41,-118
8,10,73,41.4,0,41,-126
8,10,74,93.6,0,41,-95
8,10,75,55.1,0,41,-129
8,10,76,83.8,0,41,-145
8,10,77,17.2,0,41,-113
8,10,78,50.9,0,41,-105
8,10,79,38.4,0,41,-110
8,10,80,56.3,0,41,-120
8,10,81,49.7,0,41,-150
8,10,82,47.4,0,41,-104
8,10,83,10.7,0,41,-158
8,10,84,61.5,0,41,-126
8,10,85,17.7,0,41,-98
8,10,86,48.8,0,41,-164
8,10,87,55.8,0,41,-121
8,10,88,70.2,0,41,-103
8,10,89,62.7,0,41,-115
8,10,90,51.4,0,41,-133
8,10,91,99.7,0,41,-96
8,10,92,0.4,1,41,-126
8,10,93,48.7,0,41,-116
8,10,94,19.9,0,41,-111
8,10,95,79.2,0,41,-106
8,10,96,71.0,0,41,-96
8,10,97,53.8,0,41,-164
8,10,98,70.0,0,41,-174
8,10,99,68.3,0,41,-122
8,10,100,24.9,0,41,-120
8,10,101,42.7,0,45,40
8,10,102,43.7,0,45,38
8,10,103,10.3,0,45,39
8,10,104,70.4,0,45,42
8,10,105,71.2,0,45,39
8,10,106,30.3,0,45,43
8,10,107,7.0,1,45,43
8,10,108,92.6,0,45,40
8,10,109,72.9,0,45,35
8,10,110,80.1,0,45,38
8,10,111,14.6,0,45,43
8,10,112,83.8,0,45,36
8,10,113,76.4,0,45,38
8,10,114,63.7,0,45,39
8,10,115,96.0,0,45,39
8,10,116,42.5,0,45,38
8,10,117,5.1,1,45,37
8,10,118,23.9,0,45,45
8,10,119,79.6,0,45,42
8,10,120,92.1,0,45,39
8,10,121,8.4,1,45,40
8,10,122,73.4,0,45,39
8,10,123,75.5,0,45,39
8,10,124,68.5,0,45,40
8,10,125,74.2,0,45,37
8,10,126,84.9,0,45,39
8,10,127,97.3,0,45,40
8,10,128,27.1,0,45,37
8,10,129,73.4,0,45,41
8,10,130,26.8,0,45,36
8,10,131,41.5,0,45,41
8,10,132,18.4,0,45,41
8,10,133,85.8,0,45,44
8,10,134,92.4,0,45,42
8,10,135,72.5,0,45,39
8,10,136,83.2,0,45,37
8,10,137,58.2,0,45,42
8,10,138,72.8,0,45,41
8,10,139,65.5,0,45,36
8,10,140,16.9,0,45,37
8,10,141,43.1,0,45,40
8,10,142,25.1,0,45,40
8,10,143,55.2,0,45,39
8,10,144,52.7,0,45,36
8,10,145,70.1,0,45,37
8,10,146,83.7,0,45,39
8,10,147,40.9,0,45,38
8,10,148,14.3,0,45,40
8,10,149,98.2,0,45,38
8,10,150,66.1,0,45,40
8,10,151,99.1,0,45,38
8,10,152,87.4,0,45,41
8,10,153,0.5,1,45,40
8,10,154,23.0,0,45,40
8,10,155,52.3,0,45,40
8,10,156,60.3,0,45,39
8,10,157,29.2,0,45,39
8,10,158,82.2,0,45,41
8,10,159,44.2,0,45,40
8,10,160,84.3,0,45,44
8,10,161,14.2,0,45,39
8,10,162,37.3,0,45,40
8,10,163,71.9,0,45,40
8,10,164,2.2,1,45,42
8,10,165,41.4,0,45,38
8,10,166,29.2,0,45,40
8,10,167,24.6,0,45,38
8,10,168,96.9,0,45,40
8,10,169,63.9,0,45,43
8,10,170,73.7,0,45,40
8,10,171,79.1,0,45,40
8,10,172,8.5,1,45,44
8,10,173,94.3,0,45,40
8,10,174,81.3,0,45,34
8,10,175,1.7,1,45,38
8,10,176,71.0,0,45,40
8,10,177,28.9,0,45,36
8,10,178,22.4,0,45,37
8,10,179,6.6,1,45,40
8,10,180,17.7,0,45,40
8,10,181,53.2,0,45,40
8,10,182,86.0,0,45,39
8,10,183,21.8,0,45,39
8,10,184,5.9,1,45,40
8,10,185,79.4,0,45,43
8,10,186,83.3,0,45,38
8,10,187,10.4,0,45,41
8,10,188,11.3,0,45,38
8,10,189,65.6,0,45,41
8,10,190,44.1,0,45,36
8,10,191,99.5,0,45,-103
8,10,192,40.4,0,45,-118
8,10,193,65.9,0,45,-91
8,10,194,59.0,0,45,-109
8,10,195,65.3,0,45,-112
8,10,196,13.0,0,45,-123
8,10,197,63.2,0,45,-186
8,10,198,14.2,0,45,-124
8,10,199,24.9,0,45,-135
8,10,200,63.7,0,45,-125
8,10,201,33.0,0,41,0
8,10,202,71.6,0,45,0
8,10,203,85.1,0,43,0
9,0,1,13.9,0,52,38
9,0,2,72.3,0,52,39
9,0,3,78.4,0,52,40
9,0,4,87.1,0,52,43
9,0,5,15.9,0,52,35
9,0,6,54.7,0,52,39
9,0,7,93.7,0,52,38
9,0,8,10.8,0,52,40
9,0,9,62.5,0,52,41
9,0,10,82.0,0,52,37
9,0,11,92.0,0,52,42
9,0,12,8.5,0,52,42
9,0,13,22.1,0,52,42
9,0,14,16.4,0,52,40
9,0,15,2.5,0,52,37
9,0,16,25.1,0,52,30
9,0,17,22.1,0,52,35
9,0,18,4.7,0,52,41
9,0,19,53.5,0,52,40
9,0,20,20.6,0,52,37
9,0,21,62.7,0,52,39
9,0,22,27.5,0,52,34
9,0,23,60.5,0,52,40
9,0,24,1.9,0,52,40
9,0,25,93.7,0,52,40
9,0,26,25.0,0,52,37
9,0,27,4.0,0,52,38
9,0,28,54.4,0,52,40
9,0,29,3.7,0,52,41
9,0,30,47.3,0,52,37
9,0,31,43.5,0,52,39
9,0,32,23.5,0,52,40
9,0,33,73.2,0,52,39
9,0,34,80.3,0,52,33
9,0,35,20.7,0,52,41
9,0,36,97.8,0,52,38
9,0,37,39.3,0,52,40
9,0,38,97.4,0,52,38
9,0,39,99.4,0,52,39
9,0,40,41.3,0,52,38
9,0,41,24.0,0,52,42
9,0,42,85.8,0,52,41
9,0,43,94.5,0,52,36
9,0,44,26.8,0,52,42
9,0,45,75.9,0,52,42
9,0,46,99.2,0,52,38
9,0,47,38.2,0,52,38
9,0,48,19.8,0,52,36
9,0,49,73.5,0,52,40
9,0,50,84.8,0,52,42
9,0,51,34.0,0,52,39
9,0,52,61.8,0,52,41
9,0,53,42.4,0,52,40
9,0,54,36.6,0,52,41
9,0,55,48.7,0,52,41
9,0,56,5.5,0,52,43
9,0,57,35.1,0,52,33
9,0,58,23.7,0,52,41
9,0,59,92.9,0,52,41
9,0,60,49.0,0,52,40
9,0,61,23.6,0,52,36
9,0,62,43.6,0,52,40
9,0,63,38.3,0,52,38
9,0,64,21.0,0,52,39
9,0,65,55.3,0,52,38
9,0,66,51.9,0,52,-99
9,0,67,23.8,0,52,-90
9,0,68,66.6,0,52,-106
9,0,69,20.8,0,52,-123
9,0,70,16.5,0,52,-113
9,0,71,99.1,0,52,-100
9,0,72,83.1,0,52,-181
9,0,73,85.7,0,52,-116
9,0,74,47.4,0,52,-135
9,0,75,56.2,0,52,-119
9,0,76,56.4,0,52,-124
9,0,77,35.1,0,52,-184
9,0,78,52.1,0,52,-108
9,0,79,98.8,0,52,-123
9,0,80,47.6,0,52,-134
9,0,81,80.0,0,52,-133
9,0,82,66.3,0,52,-213
9,0,83,99.9,0,52,-115
9,0,84,80.1,0,52,-147
9,0,85,78.0,0,52,-130
9,0,86,10.0,0,52,-131
9,0,87,96.3,0,52,-126
9,0,88,77.4,0,52,-128
9,0,89,15.8,0,52,-119
9,0,90,18.6,0,52,-154
9,0,91,72.8,0,52,-114
9,0,92,0.5,0,52,-106
9,0,93,5.1,0,52,-95
9,0,94,0.1,0,52,-148
9,0,95,82.2,0,52,-111
9,0,96,36.6,0,52,-103
9,0,97,41.5,0,52,-128
9,0,98,67.4,0,52,-135
9,0,99,54.7,0,52,-143
9,0,100,87.7,0,52,-148
9,0,101,75.8,0,65,36
9,0,102,95.4,0,65,38
9,0,103,44.7,0,65,36
9,0,104,9.5,0,65,35
9,0,105,48.6,0,65,37
9,0,106,54.8,0,65,38
9,0,107,65.1,0,65,36
9,0,108,51.0,0,65,34
9,0,109,37.8,0,65,39
9,0,110,69.6,0,65,38
9,0,111,60.3,0,65,34
