pop,dos,id,rblock,blocked,p,q,upcon
9,5,75,56.2,0,81,-119,N
9,5,76,56.4,0,81,-136,N
9,5,77,35.1,0,81,-102,N
9,5,78,52.1,0,81,-108,N
9,5,79,98.8,0,81,-139,N
9,5,80,47.6,0,81,-168,N
9,5,81,80.0,0,81,-83,N
9,5,82,66.3,0,81,-213,N
9,5,83,99.9,0,81,-127,N
9,5,84,80.1,0,81,-147,N
9,5,85,78.0,0,81,-101,N
9,5,86,10.0,0,81,-145,N
9,5,87,96.3,0,81,-146,N
9,5,88,77.4,0,81,-128,N
9,5,89,15.8,0,81,-135,N
9,5,90,18.6,0,81,-154,N
9,5,91,72.8,0,81,-91,N
9,5,92,0.5,1,81,-106,N
9,5,93,5.1,0,81,-95,N
9,5,94,0.1,1,81,-148,N
9,5,95,82.2,0,81,-111,N
9,5,96,36.6,0,81,-146,N
9,5,97,41.5,0,81,-157,N
9,5,98,67.4,0,81,-135,N
9,5,99,54.7,0,81,-143,N
9,5,100,87.7,0,81,-95,N
9,5,101,75.8,0,85,36,N
9,5,102,95.4,0,85,33,N
9,5,103,44.7,0,85,34,N
9,5,104,9.5,0,85,33,N
9,5,105,48.6,0,85,30,N
9,5,106,54.8,0,85,33,N
9,5,107,65.1,0,85,35,N
9,5,108,51.0,0,85,34,N
9,5,109,37.8,0,85,37,N
9,5,110,69.6,0,85,38,N
9,5,111,60.3,0,85,34,N
9,5,112,44.3,0,85,33,N
9,5,113,68.6,0,85,36,N
9,5,114,51.6,0,85,35,N
9,5,115,66.5,0,85,39,N
9,5,116,94.8,0,85,39,N
9,5,117,36.7,0,85,39,N
9,5,118,59.3,0,85,35,N
9,5,119,9.8,0,85,39,N
9,5,120,22.0,0,85,34,N
9,5,121,94.6,0,85,41,N
9,5,122,32.4,0,85,36,N
9,5,123,92.8,0,85,33,N
9,5,124,0.1,1,85,39,N
9,5,125,50.3,0,85,36,N
9,5,126,52.1,0,85,34,N
9,5,127,18.5,0,85,31,N
9,5,128,49.9,0,85,37,N
9,5,129,28.9,0,85,35,N
9,5,130,76.0,0,85,35,N
9,5,131,2.4,1,85,32,N
9,5,132,30.5,0,85,39,N
9,5,133,47.9,0,85,37,N
9,5,134,99.2,0,85,38,N
9,5,135,22.3,0,85,41,N
9,5,136,81.3,0,85,31,N
9,5,137,54.3,0,85,37,N
9,5,138,90.1,0,85,37,N
9,5,139,56.3,0,85,35,N
9,5,140,64.4,0,85,38,N
9,5,141,75.3,0,85,35,N
9,5,142,52.4,0,85,32,N
9,5,143,58.2,0,85,36,N
9,5,144,58.3,0,85,37,N
9,5,145,31.6,0,85,37,N
9,5,146,61.6,0,85,36,N
9,5,147,21.4,0,85,34,N
9,5,148,50.4,0,85,31,N
9,5,149,63.7,0,85,32,N
9,5,150,27.5,0,85,39,N
9,5,151,80.2,0,85,32,N
9,5,152,81.4,0,85,33,N
9,5,153,21.2,0,85,36,N
9,5,154,31.7,0,85,35,N
9,5,155,99.1,0,85,36,N
9,5,156,89.1,0,85,36,N
9,5,157,64.6,0,85,35,N
9,5,158,91.1,0,85,37,N
9,5,159,0.0,1,85,33,N
9,5,160,3.1,1,85,34,N
9,5,161,30.4,0,85,39,N
9,5,162,96.0,0,85,30,N
9,5,163,77.8,0,85,32,N
9,5,164,39.6,0,85,34,N
9,5,165,9.0,0,85,30,N
9,5,166,73.9,0,85,37,N
9,5,167,52.7,0,85,37,N
9,5,168,46.7,0,85,41,N
9,5,169,85.2,0,85,34,N
9,5,170,29.4,0,85,34,N
9,5,171,11.8,0,85,40,N
9,5,172,50.4,0,85,33,N
9,5,173,92.1,0,85,37,N
9,5,174,7.9,0,85,42,N
9,5,175,87.3,0,85,29,N
9,5,176,50.3,0,85,34,N
9,5,177,27.2,0,85,37,N
9,5,178,36.6,0,85,31,N
9,5,179,24.0,0,85,34,N
9,5,180,16.2,0,85,31,N
9,5,181,82.4,0,85,34,N
9,5,182,89.1,0,85,32,N
9,5,183,82.9,0,85,35,N
9,5,184,35.3,0,85,29,N
9,5,185,35.7,0,85,34,N
9,5,186,26.8,0,85,37,N
9,5,187,34.5,0,85,36,N
9,5,188,59.0,0,85,35,N
9,5,189,56.8,0,85,35,N
9,5,190,64.9,0,85,35,N
9,5,191,88.9,0,85,-137,N
9,5,192,0.8,1,85,-136,N
9,5,193,74.7,0,85,-125,N
9,5,194,14.1,0,85,-125,N
9,5,195,13.8,0,85,-99,N
9,5,196,34.3,0,85,-139,N
9,5,197,59.2,0,85,-102,N
9,5,198,47.3,0,85,-102,N
9,5,199,91.0,0,85,-119,N
9,5,200,41.9,0,85,-88,N
9,5,201,64.6,0,81,-2060,N
9,5,202,42.3,0,85,1990,N
9,5,203,60.6,0,83,-70,N
9,10,1,13.9,0,82,34,N
9,10,2,72.3,0,82,38,N
9,10,3,78.4,0,82,40,N
9,10,4,87.1,0,82,39,N
9,10,5,15.9,0,82,30,N
9,10,6,54.7,0,82,33,N
9,10,7,93.7,0,82,38,N
9,10,8,10.8,0,82,37,N
9,10,9,62.5,0,82,41,N
9,10,10,82.0,0,82,34,N
9,10,11,92.0,0,82,42,N
9,10,12,8.5,1,82,38,N
9,10,13,22.1,0,82,38,N
9,10,14,16.4,0,82,40,N
9,10,15,2.5,1,82,35,N
9,10,16,25.1,0,82,27,N
9,10,17,22.1,0,82,35,N
9,10,18,4.7,1,82,37,N
9,10,19,53.5,0,82,40,N
9,10,20,20.6,0,82,37,N
9,10,21,62.7,0,82,35,N
9,10,22,27.5,0,82,30,N
9,10,23,60.5,0,82,36,N
9,10,24,1.9,1,82,33,N
9,10,25,93.7,0,82,36,N
9,10,26,25.0,0,82,34,N
9,10,27,4.0,1,82,34,N
9,10,28,54.4,0,82,38,N
9,10,29,3.7,1,82,38,N
9,10,30,47.3,0,82,35,N
9,10,31,43.5,0,82,33,N
9,10,32,23.5,0,82,37,N
9,10,33,73.2,0,82,37,N
9,10,34,80.3,0,82,30,N
9,10,35,20.7,0,82,37,N
9,10,36,97.8,0,82,38,N
9,10,37,39.3,0,82,36,N
9,10,38,97.4,0,82,35,N
9,10,39,99.4,0,82,39,N
9,10,40,41.3,0,82,35,N
9,10,41,24.0,0,82,42,N
9,10,42,85.8,0,82,38,N
9,10,43,94.5,0,82,32,N
9,10,44,26.8,0,82,42,N
9,10,45,75.9,0,82,39,N
9,10,46,99.2,0,82,36,N
9,10,47,38.2,0,82,33,N
9,10,48,19.8,0,82,30,N
9,10,49,73.5,0,82,36,N
9,10,50,84.8,0,82,37,N
9,10,51,34.0,0,82,34,N
9,10,52,61.8,0,82,41,N
9,10,53,42.4,0,82,37,N
9,10,54,36.6,0,82,37,N
9,10,55,48.7,0,82,35,N
9,10,56,5.5,1,82,38,N
9,10,57,35.1,0,82,28,N
9,10,58,23.7,0,82,37,N
9,10,59,92.9,0,82,38,N
9,10,60,49.0,0,82,34,N
9,10,61,23.6,0,82,32,N
9,10,62,43.6,0,82,40,N
9,10,63,38.3,0,82,35,N
9,10,64,21.0,0,82,34,N
9,10,65,55.3,0,82,33,N
9,10,66,51.9,0,82,-153,N
9,10,67,23.8,0,82,-84,N
9,10,68,66.6,0,82,-106,N
9,10,69,20.8,0,82,-123,N
9,10,70,16.5,0,82,-113,N
9,10,71,99.1,0,82,-142,N
9,10,72,83.1,0,82,-103,N
9,10,73,85.7,0,82,-122,N
9,10,74,47.4,0,82,-99,N
9,10,75,56.2,0,82,-119,N
9,10,76,56.4,0,82,-136,N
9,10,77,35.1,0,82,-102,N
9,10,78,52.1,0,82,-108,N
9,10,79,98.8,0,82,-139,N
9,10,80,47.6,0,82,-168,N
9,10,81,80.0,0,82,-83,N
9,10,82,66.3,0,82,-213,N
9,10,83,99.9,0,82,-127,N
9,10,84,80.1,0,82,-147,N
9,10,85,78.0,0,82,-101,N
9,10,86,10.0,1,82,-145,N
9,10,87,96.3,0,82,-146,N
9,10,88,77.4,0,82,-128,N
9,10,89,15.8,0,82,-135,N
9,10,90,18.6,0,82,-154,N
9,10,91,72.8,0,82,-91,N
9,10,92,0.5,1,82,-106,N
9,10,93,5.1,1,82,-95,N
9,10,94,0.1,1,82,-148,N
9,10,95,82.2,0,82,-111,N
9,10,96,36.6,0,82,-146,N
9,10,97,41.5,0,82,-157,N
9,10,98,67.4,0,82,-135,N
9,10,99,54.7,0,82,-143,N
9,10,100,87.7,0,82,-95,N
9,10,101,75.8,0,86,36,N
9,10,102,95.4,0,86,33,N
9,10,103,44.7,0,86,34,N
9,10,104,9.5,1,86,33,N
9,10,105,48.6,0,86,30,N
9,10,106,54.8,0,86,33,N
9,10,107,65.1,0,86,35,N
9,10,108,51.0,0,86,34,N
9,10,109,37.8,0,86,37,N
9,10,110,69.6,0,86,38,N
9,10,111,60.3,0,86,34,N
9,10,112,44.3,0,86,33,N
9,10,113,68.6,0,86,36,N
9,10,114,51.6,0,86,35,N
9,10,115,66.5,0,86,39,N
9,10,116,94.8,0,86,39,N
9,10,117,36.7,0,86,39,N
9,10,118,59.3,0,86,35,N
9,10,119,9.8,1,86,33,N
9,10,120,22.0,0,86,34,N
9,10,121,94.6,0,86,41,N
9,10,122,32.4,0,86,36,N
9,10,123,92.8,0,86,33,N
9,10,124,0.1,1,86,39,N
9,10,125,50.3,0,86,36,N
9,10,126,52.1,0,86,34,N
9,10,127,18.5,0,86,31,N
9,10,128,49.9,0,86,37,N
9,10,129,28.9,0,86,35,N
9,10,130,76.0,0,86,35,N
9,10,131,2.4,1,86,32,N
9,10,132,30.5,0,86,39,N
9,10,133,47.9,0,86,37,N
9,10,134,99.2,0,86,36,N
9,10,135,22.3,0,86,41,N
9,10,136,81.3,0,86,31,N
9,10,137,54.3,0,86,37,N
9,10,138,90.1,0,86,37,N
9,10,139,56.3,0,86,35,N
9,10,140,64.4,0,86,38,N
9,10,141,75.3,0,86,35,N
9,10,142,52.4,0,86,32,N
9,10,143,58.2,0,86,36,N
9,10,144,58.3,0,86,37,N
9,10,145,31.6,0,86,37,N
9,10,146,61.6,0,86,36,N
9,10,147,21.4,0,86,34,N
9,10,148,50.4,0,86,31,N
9,10,149,63.7,0,86,32,N
9,10,150,27.5,0,86,39,N
9,10,151,80.2,0,86,32,N
9,10,152,81.4,0,86,32,N
9,10,153,21.2,0,86,36,N
9,10,154,31.7,0,86,35,N
9,10,155,99.1,0,86,36,N
9,10,156,89.1,0,86,36,N
9,10,157,64.6,0,86,35,N
9,10,158,91.1,0,86,36,N
9,10,159,0.0,1,86,33,N
9,10,160,3.1,1,86,34,N
9,10,161,30.4,0,86,39,N
9,10,162,96.0,0,86,30,N
9,10,163,77.8,0,86,32,N
9,10,164,39.6,0,86,34,N
9,10,165,9.0,1,86,30,N
9,10,166,73.9,0,86,37,N
9,10,167,52.7,0,86,37,N
9,10,168,46.7,0,86,41,N
9,10,169,85.2,0,86,34,N
9,10,170,29.4,0,86,34,N
9,10,171,11.8,0,86,40,N
9,10,172,50.4,0,86,33,N
9,10,173,92.1,0,86,37,N
9,10,174,7.9,1,86,42,N
9,10,175,87.3,0,86,29,N
9,10,176,50.3,0,86,34,N
9,10,177,27.2,0,86,37,N
9,10,178,36.6,0,86,31,N
9,10,179,24.0,0,86,34,N
9,10,180,16.2,0,86,31,N
9,10,181,82.4,0,86,34,N
9,10,182,89.1,0,86,32,N
9,10,183,82.9,0,86,35,N
9,10,184,35.3,0,86,29,N
9,10,185,35.7,0,86,34,N
9,10,186,26.8,0,86,37,N
9,10,187,34.5,0,86,36,N
9,10,188,59.0,0,86,35,N
9,10,189,56.8,0,86,35,N
9,10,190,64.9,0,86,35,N
9,10,191,88.9,0,86,-137,N
9,10,192,0.8,1,86,-136,N
9,10,193,74.7,0,86,-125,N
9,10,194,14.1,0,86,-125,N
9,10,195,13.8,0,86,-99,N
9,10,196,34.3,0,86,-139,N
9,10,197,59.2,0,86,-102,N
9,10,198,47.3,0,86,-102,N
9,10,199,91.0,0,86,-119,N
9,10,200,41.9,0,86,-88,N
9,10,201,64.6,0,82,-2086,N
9,10,202,42.3,0,86,1980,N
9,10,203,60.6,0,84,-106,N
10,0,1,16.9,0,76,38,N
10,0,2,30.6,0,76,37,N
10,0,3,12.2,0,76,33,N
10,0,4,97.6,0,76,38,N
10,0,5,44.8,0,76,36,N
10,0,6,78.3,0,76,39,N
10,0,7,77.8,0,76,32,N
10,0,8,52.5,0,76,35,N
10,0,9,27.9,0,76,41,N
10,0,10,59.3,0,76,33,N
10,0,11,80.1,0,76,34,N
10,0,12,90.0,0,76,40,N
10,0,13,81.9,0,76,36,N
10,0,14,12.9,0,76,35,N
10,0,15,27.4,0,76,37,N
10,0,16,47.8,0,76,36,N
10,0,17,60.5,0,76,36,N
10,0,18,37.5,0,76,38,N
10,0,19,54.5,0,76,36,N
10,0,20,81.3,0,76,37,N
10,0,21,50.2,0,76,35,N
10,0,22,28.7,0,76,37,N
10,0,23,58.4,0,76,41,N
10,0,24,49.2,0,76,35,N
10,0,25,58.9,0,76,35,N
10,0,26,24.3,0,76,37,N
10,0,27,52.7,0,76,37,N
10,0,28,30.3,0,76,38,N
10,0,29,48.6,0,76,36,N
10,0,30,5.7,0,76,33,N
10,0,31,91.2,0,76,41,N
10,0,32,22.7,0,76,40,N
10,0,33,62.2,0,76,32,N
10,0,34,6.6,0,76,32,N
10,0,35,10.5,0,76,40,N
10,0,36,73.4,0,76,35,N
10,0,37,94.6,0,76,33,N
10,0,38,77.4,0,76,36,N
10,0,39,41.9,0,76,31,N
10,0,40,90.9,0,76,34,N
10,0,41,58.1,0,76,40,N
10,0,42,57.2,0,76,42,N
10,0,43,42.6,0,76,41,N
10,0,44,88.6,0,76,38,N
10,0,45,91.5,0,76,34,N
10,0,46,1.6,0,76,35,N
10,0,47,95.5,0,76,36,N
10,0,48,9.8,0,76,38,N
10,0,49,63.5,0,76,37,N
10,0,50,17.6,0,76,41,N
10,0,51,29.0,0,76,40,N
10,0,52,84.9,0,76,35,N
10,0,53,20.8,0,76,37,N
10,0,54,55.4,0,76,37,N
10,0,55,4.9,0,76,32,N
10,0,56,69.9,0,76,41,N
10,0,57,29.0,0,76,40,N
10,0,58,6.1,0,76,39,N
10,0,59,26.1,0,76,34,N
10,0,60,16.4,0,76,34,N
10,0,61,59.3,0,76,37,N
10,0,62,56.4,0,76,36,N
10,0,63,13.8,0,76,37,N
10,0,64,23.5,0,76,37,N
10,0,65,68.4,0,76,33,N
10,0,66,50.3,0,76,-147,N
10,0,67,2.6,0,76,-99,N
10,0,68,21.3,0,76,-148,N
10,0,69,22.0,0,76,-110,N
10,0,70,7.1,0,76,-155,N
10,0,71,6.1,0,76,-111,N
10,0,72,35.9,0,76,-115,N
10,0,73,13.9,0,76,-151,N
10,0,74,45.6,0,76,-120,N
10,0,75,0.5,0,76,-139,N
10,0,76,86.2,0,76,-116,N
10,0,77,28.3,0,76,-103,N
10,0,78,66.1,0,76,-135,N
10,0,79,78.6,0,76,-137,N
10,0,80,62.3,0,76,-147,N
10,0,81,95.9,0,76,-105,N
10,0,82,37.7,0,76,-130,N
10,0,83,21.3,0,76,-158,N
10,0,84,35.3,0,76,-131,N
10,0,85,95.4,0,76,-107,N
10,0,86,43.2,0,76,-93,N
10,0,87,39.9,0,76,-105,N
10,0,88,49.4,0,76,-101,N
10,0,89,47.5,0,76,-144,N
10,0,90,30.5,0,76,-164,N
10,0,91,36.7,0,76,-116,N
10,0,92,44.5,0,76,-125,N
10,0,93,54.8,0,76,-129,N
10,0,94,19.9,0,76,-157,N
10,0,95,34.2,0,76,-101,N
10,0,96,61.9,0,76,-102,N
10,0,97,34.3,0,76,-115,N
10,0,98,19.2,0,76,-126,N
10,0,99,25.1,0,76,-132,N
10,0,100,80.3,0,76,-102,N
10,0,101,95.1,0,80,38,N
10,0,102,94.5,0,80,36,N
10,0,103,89.3,0,80,37,N
10,0,104,34.5,0,80,31,N
10,0,105,9.5,0,80,37,N
10,0,106,48.1,0,80,37,N
10,0,107,32.3,0,80,38,N
10,0,108,64.6,0,80,33,N
10,0,109,28.9,0,80,32,N
10,0,110,52.9,0,80,34,N
10,0,111,90.5,0,80,42,N
10,0,112,48.2,0,80,37,N
10,0,113,93.3,0,80,40,N
10,0,114,93.5,0,80,36,N
10,0,115,57.6,0,80,38,N
10,0,116,63.2,0,80,41,N
10,0,117,85.3,0,80,42,N
10,0,118,64.0,0,80,40,N
10,0,119,78.9,0,80,42,N
10,0,120,32.4,0,80,40,N
10,0,121,77.9,0,80,34,N
10,0,122,71.9,0,80,36,N
10,0,123,65.1,0,80,39,N
10,0,124,0.2,0,80,34,N
10,0,125,27.1,0,80,36,N
10,0,126,99.7,0,80,32,N
10,0,127,75.3,0,80,40,N
10,0,128,90.8,0,80,36,N
10,0,129,57.5,0,80,37,N
10,0,130,72.3,0,80,38,N
10,0,131,19.1,0,80,37,N
10,0,132,97.5,0,80,38,N
10,0,133,93.3,0,80,32,N
10,0,134,81.0,0,80,34,N
10,0,135,28.1,0,80,33,N
10,0,136,54.1,0,80,33,N
10,0,137,82.5,0,80,32,N
10,0,138,14.7,0,80,34,N
10,0,139,45.9,0,80,41,N
10,0,140,38.3,0,80,40,N
10,0,141,65.9,0,80,36,N
10,0,142,47.5,0,80,33,N
10,0,143,87.7,0,80,35,N
10,0,144,55.8,0,80,30,N
10,0,145,39.7,0,80,41,N
10,0,146,32.6,0,80,37,N
10,0,147,19.3,0,80,38,N
10,0,148,56.8,0,80,36,N
10,0,149,62.7,0,80,37,N
10,0,150,53.6,0,80,32,N
10,0,151,4.4,0,80,44,N
10,0,152,34.1,0,80,34,N
10,0,153,57.2,0,80,40,N
10,0,154,81.3,0,80,38,N
10,0,155,71.8,0,80,35,N
10,0,156,52.2,0,80,36,N
10,0,157,54.4,0,80,35,N
10,0,158,88.6,0,80,35,N
10,0,159,51.8,0,80,35,N
10,0,160,58.8,0,80,34,N
10,0,161,33.9,0,80,33,N
10,0,162,70.5,0,80,40,N
10,0,163,30.8,0,80,37,N
10,0,164,27.6,0,80,37,N
10,0,165,6.8,0,80,31,N
10,0,166,22.1,0,80,35,N
10,0,167,76.1,0,80,39,N
10,0,168,82.7,0,80,39,N
10,0,169,94.1,0,80,34,N
10,0,170,22.3,0,80,35,N
10,0,171,79.3,0,80,36,N
10,0,172,54.7,0,80,37,N
10,0,173,48.0,0,80,33,N
10,0,174,74.5,0,80,40,N
10,0,175,68.9,0,80,38,N
10,0,176,18.5,0,80,35,N
10,0,177,68.0,0,80,38,N
10,0,178,54.1,0,80,42,N
10,0,179,42.2,0,80,42,N
10,0,180,62.5,0,80,32,N
10,0,181,61.1,0,80,37,N
10,0,182,12.2,0,80,43,N
10,0,183,66.1,0,80,37,N
10,0,184,40.0,0,80,37,N
10,0,185,95.9,0,80,36,N
10,0,186,86.5,0,80,32,N
10,0,187,97.2,0,80,39,N
10,0,188,51.6,0,80,37,N
10,0,189,1.0,0,80,37,N
10,0,190,68.2,0,80,32,N
10,0,191,71.2,0,80,-134,N
10,0,192,9.5,0,80,-122,N
10,0,193,57.9,0,80,-165,N
10,0,194,76.3,0,80,-101,N
10,0,195,11.0,0,80,-147,N
10,0,196,33.4,0,80,-113,N
10,0,197,37.0,0,80,-150,N
10,0,198,87.7,0,80,-155,N
10,0,199,4.2,0,80,-101,N
10,0,200,28.5,0,80,-95,N
10,0,201,29.2,0,76,-2000,N
10,0,202,74.4,0,80,2005,N
10,0,203,0.1,0,78,5,N
10,1,1,16.9,0,77,38,N
10,1,2,30.6,0,77,37,N
10,1,3,12.2,0,77,33,N
10,1,4,97.6,0,77,38,N
10,1,5,44.8,0,77,36,N
10,1,6,78.3,0,77,39,N
10,1,7,77.8,0,77,32,N
10,1,8,52.5,0,77,35,N
10,1,9,27.9,0,77,41,N
10,1,10,59.3,0,77,33,N
10,1,11,80.1,0,77,34,N
10,1,12,90.0,0,77,40,N
10,1,13,81.9,0,77,36,N
10,1,14,12.9,0,77,35,N
10,1,15,27.4,0,77,37,N
10,1,16,47.8,0,77,36,N
10,1,17,60.5,0,77,36,N
10,1,18,37.5,0,77,38,N
10,1,19,54.5,0,77,36,N
10,1,20,81.3,0,77,37,N
10,1,21,50.2,0,77,35,N
10,1,22,28.7,0,77,37,N
10,1,23,58.4,0,77,41,N
10,1,24,49.2,0,77,35,N
10,1,25,58.9,0,77,35,N
10,1,26,24.3,0,77,37,N
10,1,27,52.7,0,77,37,N
10,1,28,30.3,0,77,38,N
10,1,29,48.6,0,77,36,N
10,1,30,5.7,0,77,33,N
10,1,31,91.2,0,77,41,N
10,1,32,22.7,0,77,40,N
10,1,33,62.2,0,77,32,N
10,1,34,6.6,0,77,32,N
10,1,35,10.5,0,77,40,N
10,1,36,73.4,0,77,35,N
10,1,37,94.6,0,77,33,N
10,1,38,77.4,0,77,36,N
10,1,39,41.9,0,77,31,N
10,1,40,90.9,0,77,34,N
10,1,41,58.1,0,77,40,N
10,1,42,57.2,0,77,42,N
10,1,43,42.6,0,77,41,N
10,1,44,88.6,0,77,38,N
10,1,45,91.5,0,77,34,N
10,1,46,1.6,0,77,35,N
10,1,47,95.5,0,77,36,N
10,1,48,9.8,0,77,38,N
10,1,49,63.5,0,77,37,N
10,1,50,17.6,0,77,41,N
10,1,51,29.0,0,77,40,N
10,1,52,84.9,0,77,35,N
10,1,53,20.8,0,77,37,N
10,1,54,55.4,0,77,37,N
10,1,55,4.9,0,77,32,N
10,1,56,69.9,0,77,41,N
10,1,57,29.0,0,77,40,N
10,1,58,6.1,0,77,39,N
10,1,59,26.1,0,77,34,N
10,1,60,16.4,0,77,34,N
10,1,61,59.3,0,77,37,N
10,1,62,56.4,0,77,36,N
10,1,63,13.8,0,77,37,N
10,1,64,23.5,0,77,37,N
10,1,65,68.4,0,77,32,N
10,1,66,50.3,0,77,-147,N
10,1,67,2.6,0,77,-99,N
10,1,68,21.3,0,77,-148,N
10,1,69,22.0,0,77,-110,N
10,1,70,7.1,0,77,-197,N
10,1,71,6.1,0,77,-111,N
10,1,72,35.9,0,77,-115,N
10,1,73,13.9,0,77,-151,N
10,1,74,45.6,0,77,-120,N
10,1,75,0.5,1,77,-155,N
10,1,76,86.2,0,77,-116,N
10,1,77,28.3,0,77,-103,N
10,1,78,66.1,0,77,-135,N
10,1,79,78.6,0,77,-137,N
10,1,80,62.3,0,77,-147,N
10,1,81,95.9,0,77,-105,N
10,1,82,37.7,0,77,-130,N
10,1,83,21.3,0,77,-158,N
10,1,84,35.3,0,77,-131,N
10,1,85,95.4,0,77,-107,N
10,1,86,43.2,0,77,-93,N
10,1,87,39.9,0,77,-105,N
10,1,88,49.4,0,77,-101,N
10,1,89,47.5,0,77,-144,N
10,1,90,30.5,0,77,-164,N
10,1,91,36.7,0,77,-116,N
10,1,92,44.5,0,77,-125,N
10,1,93,54.8,0,77,-129,N
10,1,94,19.9,0,77,-157,N
10,1,95,34.2,0,77,-101,N
10,1,96,61.9,0,77,-102,N
10,1,97,34.3,0,77,-115,N
10,1,98,19.2,0,77,-126,N
10,1,99,25.1,0,77,-132,N
10,1,100,80.3,0,77,-102,N
10,1,101,95.1,0,81,38,N
10,1,102,94.5,0,81,36,N
10,1,103,89.3,0,81,37,N
10,1,104,34.5,0,81,31,N
10,1,105,9.5,0,81,37,N
10,1,106,48.1,0,81,37,N
10,1,107,32.3,0,81,38,N
10,1,108,64.6,0,81,33,N
10,1,109,28.9,0,81,32,N
10,1,110,52.9,0,81,34,N
10,1,111,90.5,0,81,42,N
10,1,112,48.2,0,81,35,N
10,1,113,93.3,0,81,40,N
10,1,114,93.5,0,81,36,N
10,1,115,57.6,0,81,36,N
10,1,116,63.2,0,81,41,N
10,1,117,85.3,0,81,42,N
10,1,118,64.0,0,81,40,N
10,1,119,78.9,0,81,42,N
10,1,120,32.4,0,81,40,N
10,1,121,77.9,0,81,34,N
10,1,122,71.9,0,81,36,N
10,1,123,65.1,0,81,39,N
10,1,124,0.2,1,81,34,N
10,1,125,27.1,0,81,36,N
10,1,126,99.7,0,81,32,N
10,1,127,75.3,0,81,40,N
10,1,128,90.8,0,81,36,N
10,1,129,57.5,0,81,37,N
10,1,130,72.3,0,81,38,N
10,1,131,19.1,0,81,37,N
10,1,132,97.5,0,81,38,N
10,1,133,93.3,0,81,31,N
10,1,134,81.0,0,81,34,N
10,1,135,28.1,0,81,33,N
10,1,136,54.1,0,81,33,N
10,1,137,82.5,0,81,32,N
10,1,138,14.7,0,81,34,N
10,1,139,45.9,0,81,41,N
10,1,140,38.3,0,81,40,N
10,1,141,65.9,0,81,36,N
10,1,142,47.5,0,81,33,N
10,1,143,87.7,0,81,35,N
10,1,144,55.8,0,81,30,N
10,1,145,39.7,0,81,41,N
10,1,146,32.6,0,81,37,N
10,1,147,19.3,0,81,38,N
10,1,148,56.8,0,81,36,N
10,1,149,62.7,0,81,37,N
10,1,150,53.6,0,81,32,N
10,1,151,4.4,0,81,44,N
10,1,152,34.1,0,81,34,N
10,1,153,57.2,0,81,40,N
10,1,154,81.3,0,81,38,N
10,1,155,71.8,0,81,35,N
10,1,156,52.2,0,81,36,N
10,1,157,54.4,0,81,35,N
10,1,158,88.6,0,81,35,N
10,1,159,51.8,0,81,35,N
10,1,160,58.8,0,81,34,N
10,1,161,33.9,0,81,33,N
10,1,162,70.5,0,81,40,N
10,1,163,30.8,0,81,37,N
10,1,164,27.6,0,81,36,N
10,1,165,6.8,0,81,31,N
10,1,166,22.1,0,81,35,N
10,1,167,76.1,0,81,39,N
10,1,168,82.7,0,81,39,N
10,1,169,94.1,0,81,34,N
10,1,170,22.3,0,81,35,N
10,1,171,79.3,0,81,36,N
10,1,172,54.7,0,81,31,N
10,1,173,48.0,0,81,33,N
10,1,174,74.5,0,81,40,N
10,1,175,68.9,0,81,38,N
10,1,176,18.5,0,81,35,N
10,1,177,68.0,0,81,38,N
10,1,178,54.1,0,81,42,N
10,1,179,42.2,0,81,42,N
10,1,180,62.5,0,81,32,N
10,1,181,61.1,0,81,37,N
10,1,182,12.2,0,81,43,N
10,1,183,66.1,0,81,37,N
10,1,184,40.0,0,81,37,N
10,1,185,95.9,0,81,36,N
10,1,186,86.5,0,81,32,N
10,1,187,97.2,0,81,39,N
10,1,188,51.6,0,81,37,N
10,1,189,1.0,0,81,37,N
10,1,190,68.2,0,81,32,N
10,1,191,71.2,0,81,-134,N
10,1,192,9.5,0,81,-122,N
10,1,193,57.9,0,81,-165,N
10,1,194,76.3,0,81,-101,N
10,1,195,11.0,0,81,-147,N
10,1,196,33.4,0,81,-113,N
10,1,197,37.0,0,81,-150,N
10,1,198,87.7,0,81,-155,N
10,1,199,4.2,0,81,-151,N
10,1,200,28.5,0,81,-95,N
10,1,201,29.2,0,77,-2059,N
10,1,202,74.4,0,81,1943,N
10,1,203,0.1,0,79,-116,N
10,5,1,16.9,0,79,38,N
10,5,2,30.6,0,79,37,N
10,5,3,12.2,0,79,33,N
10,5,4,97.6,0,79,38,N
10,5,5,44.8,0,79,36,N
10,5,6,78.3,0,79,39,N
10,5,7,77.8,0,79,32,N
10,5,8,52.5,0,79,33,N
10,5,9,27.9,0,79,40,N
10,5,10,59.3,0,79,33,N
10,5,11,80.1,0,79,34,N
10,5,12,90.0,0,79,40,N
10,5,13,81.9,0,79,36,N
10,5,14,12.9,0,79,35,N
10,5,15,27.4,0,79,37,N
10,5,16,47.8,0,79,36,N
10,5,17,60.5,0,79,36,N
10,5,18,37.5,0,79,38,N
10,5,19,54.5,0,79,34,N
10,5,20,81.3,0,79,37,N
10,5,21,50.2,0,79,32,N
10,5,22,28.7,0,79,36,N
10,5,23,58.4,0,79,41,N
10,5,24,49.2,0,79,35,N
10,5,25,58.9,0,79,35,N
10,5,26,24.3,0,79,37,N
10,5,27,52.7,0,79,37,N
10,5,28,30.3,0,79,38,N
